[0]
101100000111001101110100000111	752
001101000101000000000001101111	717
011100111101100001000110010101	1005
011101000100000001000001101111	810
110001000100001100000010010101	503
011111000000000001110100000111	752
011100011111001010010010000111	775
elite=19	bestfit=1027 	average=785.000000
[7]
011100111101000011100110000111	961
011100111101000011100010000101	887
011101000100000100000011000101	649
011100111101000011100110000111	961
011101000101001100010101010001	771
011111000000000001110101000111	844
011100111101000011100110000111	961
011101000101100000010100000111	739
001101000101000000000001101111	717
011100111101000011100110000111	961
011100011111001010010010000111	775
110001000100001100000010010111	509
110001000100001100000011101111	682
011101010100000000000110000111	708
011100111101000011000110000000	734
101100000111001101110100000111	752
001101000101000101110100000111	712
011100000000101100110111011000	717
011101000101100000010100000111	739
011111000000000001110100010111	801
110001000100001100000011101111	682
011100111101000011100110000111	961
011100000101100001000110110101	869
011100111101100011100110000111	1015
011100111101000011100010000101	887
011111000000000001110100010111	801
011100111101000011100100000111	928
011111000000000001110101000111	844
011100111101100011100110000111	1015
011101000101001111110100000111	826
elite=23	bestfit=1015 	average=813.600000
[8]
110001000101001111110100000111	697
011100111101000011100110000111	961
011100000101100000000111001101	858
001101000101000100010100010111	654
011100000101100000000111001101	858
011111000000000001000110110101	803
011100111101000011100010000101	887
010100000000101100100110000111	563
011111000101000011100100000111	849
011100111101100011100110000111	1015
111101000101001100000101010001	758
011100111101000011100110110101	1066
110001000101001111110100000111	697
001001000100001100000011101111	658
101100000111001101110100000101	746
011101000100000001110100010111	792
011100111101001011100010000101	913
001101000101100101110100000011	689
011100000000001100000011101111	701
011111000000000001110100010111	801
110001000101001111110100000111	697
101100000100001100000011101111	728
011101000101000011100110000111	791
011111000101000011100100000111	849
111101000101001100000101010001	758
011101000100001100000011101011	734
011111000000001010010010000111	642
010100000000101100100110000111	563
011100111101100011100110000111	1015
011101000101100000000001101111	853
elite=11	bestfit=1066 	average=786.533333
[9]
111101000101001000100101010001	803
001101000101100011100110000111	763
001101000101100001110100010011	736
111101000101001000100101010001	803
011111000000000000000001101111	759
011100111101100101110100000011	941
001101000101100011100110000111	763
011101000101100000000001110101	828
011111000101000011100100000111	849
011001000100001000000011101111	738
011101001101100000000001101111	880
011001000101001111110100000111	755
011101000100000001110100000111	743
001111100000001010010010000011	575
011111000101001100000101010001	822
011001000100001000000011101111	738
011100111101000011110110000111	1001
101000000111001101110100110101	786
011111000000001100000101010001	691
011100111101000011100010010101	936
011001000101001111110100000111	755
011111000101000011100100000111	849
011111000101000011100100000111	849
011101000101100000000001110101	828
010100000000101100100100010111	579
011100000000001100100101010001	619
011100111101000011110110000111	1001
011101001101100000000001101111	880
111101000000000001110100010111	737
011111000101000011100010000101	808
elite=16	bestfit=1001 	average=793.833333
[10]
011001000101001111110100010101	798
011101000101100000000001110111	834
011101000101100000000001110101	828
011101000101100000000001010111	772
011101000101100000000001110101	828
111101000101001000100100000101	739
011001000101001111110100010101	798
011101000100000001100101010001	761
011101000101001111110100000101	820
011100111101100101110100000001	935
011001000101001111110100000111	755
101000000111001101110100110101	786
011001000101001011100100000111	713
011001000100001000000010101011	569
011101001101000000000001010001	662
011111000101000011100010000101	808
001101000100001000000011101111	727
011101001101000000000001010001	662
010001000100001000000011101111	653
111101000000100001110100110101	847
001111100000001010010010000011	575
111101000101001000100100000101	739
011101000101001000100101000001	727
011101001101000000100100010111	768
011111000101000011100100000110	752
010100000000101100100100010111	579
011100111101100101110100000001	935
011101000101100000000001110101	828
011001000101001111110100010101	798
011100111101000011110110000111	1001
elite=29	bestfit=1001 	average=766.566667
[11]
111100111101100101110100100001	1024
011101000101100000000001110101	828
011001000101001111110100010101	798
011001000101001111110100010101	798
011100111100000001100101010001	931
011001000101001111110100010101	798
011101000101100000000000010101	674
011101001101000000100100000111	719
011101000101001011100100000111	784
011101000101001101110100010101	863
011101000101100000100100010111	795
011100111101000011110110000111	1001
111101000101001000100110000101	772
011101000101100000000001110101	828
011001100101001111110100000101	841
011101000101100001100101010001	864
011101000101001010100100000111	724
011101001101000000100100000111	719
001101000100001011110100000001	610
011101000101100001100101010001	864
001001000100100101110100000001	563
011001000101001111110100010101	798
111101000101001000100110000101	772
011001100101001111110100000101	841
011111000101000000000001010001	726
011101000101100000000000010101	674
010001000100001000000011101111	653
011101001001000011111010000101	760
010100000000101100100100010101	573
011101000101100000000001110101	828
elite=0	bestfit=1024 	average=780.766667
[12]
010101000101100000000000010101	589
011001000101100001100101010001	793
011101000101100000100110000111	779
011001100101001111110100000101	841
011001000101001111110100000101	749
011001000101001111110100000111	755
110101000101001100100110010001	661
011001100101001111110100000101	841
011001100101001111110100000111	847
011101100101001111010100000101	865
011001000101100001100101010001	793
011101000101101000101010000101	789
011101001001000011111100010101	844
011101001001000011111100010101	844
011001000101001111110100000111	755
011101010101100000000000010111	759
011101000101100001100000000101	732
011101010101100000100101010001	883
011111000101000000100110000111	816
011111000101001011100100000111	875
011001100101001110100100010101	790
011101000100100101110100000001	716
001100111101000011110100000101	880
011101000101100000000110000101	726
011001000101001111110100000111	755
011001100101001111110100000101	841
011101001001000011111100010101	844
011101000101100001100101000111	898
011001100101001111110100000101	841
011001000101100001100101010001	793
elite=27	bestfit=898 	average=796.466667
[13]
011000111101000011110100000101	891
011001100101001111110100000111	847
011001100101001111110100000101	841
011001100101001111110100000111	847
011001000101100001100101010001	793
011001100101001110100100010101	790
011001100101001110100100010101	790
001101000101100000000110010001	616
011101000101100001100100000101	800
111101000100100000100010000001	606
001101000101001111110100000111	744
110101000101001100100110000111	695
001001000101100111110100000101	695
011000100101001101110100000101	807
011001000101001011100100000111	713
011101000101001100100110000001	670
011001100101001111110100000101	841
001100111101000011010100000111	839
011001100101011111110000000101	816
011000000101001111110100000111	727
011000100101001101110100000101	807
011101000101101100100110010001	773
011101000101100001100101010001	864
011000000101001111110100000111	727
011001000101001111110100000101	749
011000100101001101110100000101	807
011111000101001011100100000101	869
011001000101001111110100100111	817
011101000101001111110100000111	826
011101000101001111110100000111	826
elite=0	bestfit=891 	average=781.100000
[14]
011001000101001011110101010001	811
011111000101001011110000000101	841
011001000101011111111000000101	782
011001100101001111110010000101	806
011101000101001111110100000101	820
001101000101100000000110010001	616
011000000101001111110100000101	721
011001100101001111110100000101	841
011101100101001101110100000101	906
001100111101000011010100000111	839
011000000101001111110100000111	727
011000000101001111110100000111	727
011111000101001011100100000101	869
011001100101001110100100000111	747
011001100101001111110100000101	841
011001100101100001100101010001	885
011000000101001111110100000111	727
011001000101100001100101010001	793
010000110101001101110100000101	801
011001000101001101100101010001	767
011000100101001101110101010001	871
011000111101000011110100010101	940
001100110101001111110100000111	887
011001100101001111110100000101	841
011101000101100001100101010001	864
111101000100100000100010000111	689
011000000101001111110100000111	727
011000100101001101110100000111	813
011000000101001111110100010101	770
011001000101001011110101010001	811
elite=21	bestfit=940 	average=802.666667
[15]
011101100101001111010100000101	865
001100111101000111110100000111	888
011001000101001101110100000101	743
011001100101001011110100000101	839
011001100101100001100101110001	947
001100111101000111110100000111	888
011101100101001111110100000111	918
011101000101001011110101010001	882
011001000101001101110100000101	743
001100110101001111110100101101	1011
010000110101001101110101010001	865
011101000101100001101000000101	790
011111000101001011110000000101	841
011001100101000011010100000111	772
011000000101001011110100000110	628
011101000101001011110101010001	882
011001000101001101110100000101	743
011001100101001001100101010001	857
001100110101001111110100101101	1011
011101000101100111110010000101	813
011001100101000011010100000111	772
011101000101100110100100000111	754
011111000101001011110000000111	847
010000110101001101110101010001	865
001000100101001101110100000101	725
011111000101001011110000000101	841
011001000101100001100101010001	793
011001000101000011110101010001	785
011000010101001101110100000101	794
011101100101001111010100000101	865
elite=9	bestfit=1011 	average=832.233333
[16]
011111000101001011110000000101	841
011101000100001011110100000111	775
001001000101001101110100000101	661
011001000101001101110100000101	743
011000000101001111110100101101	851
001001000101001101110100000101	661
001100110101001111110100101101	1011
011000000101001011110100000101	719
010000110101001101110101010001	865
011101000101001111010100000111	779
010001000101001101110000000111	596
011101000101000011110101010001	856
011101000100001011110100000111	775
011101000101001011110100000111	824
011001100101001011110101010001	903
011001100101001011110101010001	903
010000110101001101110101010001	865
001100000101000011110101010001	746
011101100101001101110100100101	968
011001100101001001100101010001	857
001001000101001101110100000101	661
011100100101001111010100000111	843
011101100101001101110100100101	968
011000010101001101110100010101	843
010001000101001101110000000111	596
011000100101001101110100000101	807
011111000101001011110000000101	841
011001100101001011110100000110	748
011001000101100001100101010001	793
011001100101001001100101010001	857
elite=6	bestfit=1011 	average=805.200000
[17]
011000110101001101110101000001	901
011101100101001011110101000101	1002
001100000101000011010100000111	641
011111000101001011110001010001	905
010101100101001100110100100101	823
011101000101001100110100100101	816
011001000101100001110100101101	899
011001000101100001110100101101	899
011001000101001001110101010001	805
011000000101001011110111010101	893
011101000101000011110101000101	884
011001000101100001100001010110	711
010000110101001101110101010011	871
011000010101001011110000000101	730
011001100111001011110101010001	918
011001000101100001110100101101	899
011100100101001111110100101101	1014
011101110101000101110100100101	1021
011000100101001101110100000101	807
011000110101001101110101000001	901
011001100101001011110110010001	844
011000100101001101110100000101	807
011100100101001111010100000111	843
011001100111001011110101010001	918
011001100101001011110110010001	844
011001100101001011110110010001	844
011101000001000011110100100101	772
011001000101100001110100100101	831
011101000101001001100101010001	836
001000110001001100100101010001	686
elite=17	bestfit=1021 	average=852.166667
[18]
010000110101001011110110010001	810
001000110001001100100000101101	684
011100100101001110010100000111	783
011001100101001011110110010001	844
001000110001001100100111010001	719
010101100101000011110101000101	891
011001000101100011110100100101	837
011101000001000001100001010110	646
011001000101001001110101010001	805
011001100111001100110100000101	790
011001100111000101110100100101	886
011001100101001101110101010011	905
010000110101001101110100000101	801
011000100101000111010100000101	740
011000100101001011110110010001	816
001000110001001100100000101101	684
010000100101001101100101010001	746
011000110100001101110100101101	967
011101000101001001110100101101	942
011100100101000011110100100101	918
011001100111001100110100000101	790
011001100101001101110101010011	905
011001100111101001100101010001	926
010001000101001101110101010011	728
011100100101001001110101010101	1017
011000110101001101110100100001	871
011101000101001100110100100101	816
011101000101001011110101010001	882
011101000101000011110101000101	884
011001001101101001110101010000	789
elite=24	bestfit=1017 	average=827.400000
[19]
011000100101000011110101000101	877
011101000101000101110100100101	850
011001100101001011110111010101	1013
011001100111001100110100100101	852
011001001101101001110101010011	892
011001100001001101110101010011	823
011001100111000101110100100101	886
001000110001001100100100000111	628
011101000001000001101101010001	786
011000110100001101110100001101	905
011001100111001100110100100101	852
010000110100001111110100101101	888
011001100111000101110100100101	886
011101000101000101110100100101	850
010101100101001011110110010001	830
001000110001001100100100000111	628
011001100101001101110101010001	899
010101100101001011110110010001	830
010001000101001101110101010001	722
011001100111000101110100100101	886
011001100111001100110100100101	852
011101000101000101110100100101	850
011101000001000001101101010001	786
011000110001001101110100101101	934
011101000101001011110101010001	882
110000100101001101100101010101	850
011100100101001001110101010001	940
011001001101101001110101010011	892
001000110001001100100000101101	684
010001000101001101110101010001	722
elite=2	bestfit=1013 	average=839.166667
[20]
011101000101000100100000101101	750
011101000100001111110100101101	901
011000100101000100100101000111	779
011000100101000100100101000111	779
011001001101101001110101010001	886
011001100001001101110100101101	883
011101100101001001111101010001	1026
011000100101000100100101000111	779
011000000101001101110110001101	816
011001100111000101110100100101	886
011001100101001101110100101101	965
001000110001001100110100100101	724
011001011101101001110101010001	965
011001001101101001110101010001	886
011000110001001101110101110001	930
011011000101000011110101000100	807
011001100101001011110110010001	844
011001100111001100110100100101	852
011101000101000011110100000111	798
011001100111000100110100100101	826
011000100111001110110100100101	830
011001100101001101110100101101	965
011001001101101001110101010001	886
011100100111000101110100100001	852
011001100101001101110101010001	899
010001100111000101110100100101	801
011001100111000101110100100101	886
011001100111000101110100100101	886
011001100101001011110110010001	844
011001100111000101110100100011	815
elite=6	bestfit=1026 	average=858.200000
[21]
011001001101000011110100000111	754
011000100101000100100101000001	696
011001100101001001111110001101	992
011001100101001101110101010011	905
011001010101001001111101010001	942
011000100101000100100101000001	696
011000100101000100100101000111	779
011000100101000100100101000111	779
011000100101000100100101000111	779
011000100101000100100101000001	696
011000100101000100100101000111	779
011000000101001101110110000001	671
011001100111001100110100100101	852
011000000101001101110110000001	671
011001100101001101110101010011	905
011001100101001101110101010001	899
011101000101000100100000101101	750
010001100111000101110100100111	807
011101000101000100100000101101	750
011001100101001101110110001101	936
001000110001001100010101010001	679
011000110001001101110100001101	872
011001100111000101110100100011	815
001000110001001100010101010001	679
011001100101101101110100101101	1019
011001100101001001111110001101	992
011001100101001001111110001101	992
010001100101001011110110010001	759
011001100101001101110101010011	905
011000100101000100100101000111	779
elite=24	bestfit=1019 	average=817.633333
[22]
010001100101001001111110001101	907
011000100101000101100101000111	839
011001100101101101110100101101	1019
011001100101101101110100101101	1019
011001100101001011111110001101	998
011000100101000101100101000111	839
011001100101101101110100101101	1019
011001100101001001111101000111	989
011101000101000100100101000110	689
011000100101000100110100001101	789
011001100101001101110110001101	936
011001100101001100010101010001	792
011001100101001100110100101101	905
011001100101001011110110010001	844
011101100101001001110100100100	869
011000100101000100110100001101	789
011001100101001101110110010001	840
011001001101000101110100100011	735
001000110001001100010101000111	713
011101100101001001110100100100	869
011000000101001101111110001101	874
011001001101000101110100100011	735
011101110001001100010111010001	893
011001100101001001111101000111	989
001000000101000100100000000101	439
011000000101001101110110010001	720
011000000101001101111110001101	874
011001100101101101110100101101	1019
011001100101001101111110001101	994
011000100101000100100000101001	666
elite=2	bestfit=1019 	average=853.400000
[23]
011001100101001001111101001101	1051
011001100101001001111110001100	895
011000100101001001110100100100	770
011001100101001101110110001101	936
001001100101001001111101000111	907
011000000101001101110110010101	797
011001001101001011111110001101	933
011001001101000101110100101101	874
011001100101101101110100101101	1019
011001100101101100100101000100	784
011000100101101101110100101101	991
001000100101000101100101000011	680
011001100101101101110100101101	1019
011001100101001101111110001101	994
011001110001001100000111010001	782
001000110001011100010101000001	673
011001100101001011111110001101	998
011000000101001101111110001101	874
011000100101000100110100001101	789
011001100101001101110110010001	840
011101000101000101110100101101	918
010001100101001011110110011101	904
011001100100101101110100101101	970
011001100101000101110100100011	800
011000000101001101111110001101	874
011001100101001101110110001101	936
011000000101001101110110010101	797
011000000101001101111110001101	874
011001100101001000111110001101	932
001000100001001100010101000110	537
elite=0	bestfit=1051 	average=871.600000
[24]
011001100101001101000100100011	739
011000100101001001110101000100	800
011001000101000101110100001101	785
011000000101001101110010001100	651
011000100101001101110110001101	908
011001100101101100100101001101	949
011000000101001101111110001101	874
111000010101001101110100001101	889
011000100101101101110100001101	929
011000000101001011111110001101	878
