41	17	67	34	10	98	93	65	38	33	22	26	74	418	
42	17	68	34	10	98	93	65	38	33	22	26	74	418	
43	17	69	34	10	98	93	65	38	33	22	26	74	418	
44	17	70	34	10	98	93	65	38	33	22	26	74	418	
45	17	71	34	10	98	93	65	38	33	22	26	74	418	
46	17	72	34	10	98	93	65	38	33	22	26	74	418	
46	24	72	34	10	125	93	65	38	33	22	26	74	476	
47	24	73	34	10	125	93	65	38	33	22	26	74	476	
47	32	73	34	10	155	93	65	38	33	22	26	74	528	
48	32	74	34	10	155	93	65	38	33	22	26	74	528	
49	32	74	34	10	155	93	65	38	33	22	26	74	528	
50	32	74	34	10	155	93	65	38	33	22	26	74	528	
50	42	74	34	11	155	93	65	38	33	22	26	74	528	
51	42	74	34	11	155	93	65	38	33	22	26	74	528	
51	51	74	34	11	187	93	65	38	33	22	26	74	575	
51	62	74	34	11	220	93	65	38	33	22	26	74	575	
51	75	74	34	11	249	93	65	38	33	22	26	74	575	
51	89	74	34	11	275	93	65	38	33	22	26	74	617	
51	104	74	34	11	303	93	65	38	33	22	26	74	655	
51	120	74	34	11	331	93	65	38	33	22	26	74	689	
51	137	74	34	11	359	93	65	38	33	22	26	74	720	
52	137	74	34	11	359	93	65	38	33	22	26	74	720	
53	137	74	34	11	359	93	65	38	33	22	26	74	720	
53	155	74	34	12	359	93	65	38	33	22	26	74	720	
53	171	74	34	12	387	93	65	38	33	22	26	74	748	
53	188	74	34	12	415	93	65	38	33	22	26	74	773	
54	188	74	34	12	415	93	65	38	33	22	26	74	773	
55	188	74	34	12	415	93	65	38	33	22	26	74	773	
55	206	74	34	12	443	93	65	38	33	22	26	74	795	
55	225	74	34	13	443	93	65	38	33	22	26	74	795	
56	225	74	34	13	443	93	65	38	33	22	26	74	795	
56	242	74	34	13	470	93	65	38	33	22	26	74	795	
57	242	74	34	13	470	93	65	38	33	22	26	74	795	
57	260	74	34	13	494	93	65	38	33	22	26	74	815	
57	278	74	34	13	517	93	65	38	33	22	26	74	833	
57	296	74	34	14	517	93	65	38	33	22	26	74	833	
57	312	74	34	14	517	93	65	38	33	22	26	74	833	
57	327	74	34	14	540	93	65	38	33	22	26	74	849	
57	342	74	34	14	562	93	65	38	33	22	26	74	864	
57	358	74	34	14	583	93	65	38	33	22	26	74	877	
57	374	74	34	14	603	93	65	38	33	22	26	74	877	
57	390	74	34	14	603	93	65	38	33	22	26	74	877	
57	405	74	34	14	621	93	65	38	33	22	26	74	889	
57	420	74	34	14	638	93	65	38	33	22	26	74	900	
57	435	74	34	14	655	93	65	38	33	22	26	74	910	
57	450	74	34	14	671	93	65	38	33	22	26	74	919	
57	465	74	34	14	686	93	65	38	33	22	26	74	927	
57	480	74	34	14	700	93	65	38	33	22	26	74	934	
57	495	74	34	14	714	93	65	38	33	22	26	74	940	
57	509	74	34	14	727	93	65	38	33	22	26	74	946	
57	523	74	34	14	739	93	65	38	33	22	26	74	951	
57	537	74	34	14	739	93	65	38	33	22	26	74	951	
57	549	74	34	14	739	93	65	38	33	22	26	74	951	
57	560	74	34	14	739	93	65	38	33	22	26	74	951	
57	570	74	34	14	750	93	65	38	33	22	26	74	955	
57	580	74	34	14	760	93	65	38	33	22	26	74	959	
57	580	74	34	14	760	93	65	38	33	22	26	74	959	
57	590	74	34	14	770	93	65	38	33	22	26	74	963	
57	600	74	34	14	770	93	65	38	33	22	26	74	963	
57	600	74	34	14	770	93	65	38	33	22	26	74	963	
57	609	74	34	14	770	93	65	38	33	22	26	74	963	
57	617	74	34	14	779	93	65	38	33	22	26	74	966	
57	625	74	34	14	788	93	65	38	33	22	26	74	969	
57	633	74	34	14	796	93	65	38	33	22	26	74	972	
57	641	74	34	14	803	93	65	38	33	22	26	74	974	
57	649	74	34	14	803	93	65	38	33	22	26	74	974	
57	649	74	34	14	803	93	65	38	33	22	26	74	974	
57	656	74	34	14	810	93	65	38	33	22	26	74	976	
57	656	74	34	14	810	93	65	38	33	22	26	74	976	
57	656	74	34	14	810	93	65	38	33	22	26	74	976	
57	656	74	34	14	810	93	65	38	33	22	26	74	976	
57	663	74	34	14	816	93	65	38	33	22	26	74	978	
57	670	74	34	14	822	93	65	38	33	22	26	74	978	
57	676	74	34	14	827	93	65	38	33	22	26	74	980	
57	682	74	34	14	832	93	65	38	33	22	26	74	982	
57	688	74	34	14	832	93	65	38	33	22	26	74	982	
57	694	74	34	14	832	93	65	38	33	22	26	74	982	
57	699	74	34	14	837	93	65	38	33	22	26	74	982	
57	704	74	34	14	841	93	65	38	33	22	26	74	983	
57	709	74	34	14	845	93	65	38	33	22	26	74	984	
57	714	74	34	14	849	93	65	38	33	22	26	74	985	
57	719	74	34	14	849	93	65	38	33	22	26	74	985	
57	723	74	34	14	849	93	65	38	33	22	26	74	985	
57	727	74	34	14	852	93	65	38	33	22	26	74	986	
57	730	74	34	14	855	93	65	38	33	22	26	74	987	
57	733	74	34	14	858	93	65	38	33	22	26	74	988	
57	733	74	34	14	858	93	65	38	33	22	26	74	988	
57	736	74	34	14	861	93	65	38	33	22	26	74	989	
57	739	74	34	14	863	93	65	38	33	22	26	74	990	
57	742	74	34	14	865	93	65	38	33	22	26	74	991	
57	745	74	34	14	867	93	65	38	33	22	26	74	991	
57	748	74	34	14	869	93	65	38	33	22	26	74	991	
57	748	74	34	14	869	93	65	38	33	22	26	74	991	
57	751	74	34	14	871	93	65	38	33	22	26	74	991	
57	751	74	34	14	871	93	65	38	33	22	26	74	991	
57	754	74	34	14	873	93	65	38	33	22	26	74	991	
57	757	74	34	14	874	93	65	38	33	22	26	74	991	
57	759	74	34	14	875	93	65	38	33	22	26	74	991	
57	759	74	34	14	875	93	65	38	33	22	26	74	991	
57	761	74	34	14	876	93	65	38	33	22	26	74	991	
57	763	74	34	14	877	93	65	38	33	22	26	74	991	
57	763	74	34	14	877	93	65	38	33	22	26	74	991	
57	765	74	34	14	878	93	65	38	33	22	26	74	991	
57	767	74	34	14	879	93	65	38	33	22	26	74	991	
57	769	74	34	14	880	93	65	38	33	22	26	74	991	
57	771	74	34	14	881	93	65	38	33	22	26	74	991	
57	773	74	34	14	882	93	65	38	33	22	26	74	991	
57	773	74	34	14	882	93	65	38	33	22	26	74	991	
57	775	74	34	14	882	93	65	38	33	22	26	74	991	
57	776	74	34	14	882	93	65	38	33	22	26	74	991	
57	777	74	34	14	882	93	65	38	33	22	26	74	991	
57	778	74	34	14	882	93	65	38	33	22	26	74	991	
57	779	74	34	14	882	93	65	38	33	22	26	74	991	
57	779	74	34	14	882	93	65	38	33	22	26	74	991	
57	780	74	34	14	882	93	65	38	33	22	26	74	991	
57	781	74	34	14	882	93	65	38	33	22	26	74	991	
57	781	74	34	14	882	93	65	38	33	22	26	74	991	
57	782	74	34	14	882	93	65	38	33	22	26	74	991	
57	783	74	34	14	882	93	65	38	33	22	26	74	991	
57	783	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
57	784	74	34	14	882	93	65	38	33	22	26	74	991	
