1026	1026.000000	1026.024780
1026	1026.000000	1026.024658
1026	1026.000000	1026.024536
1027	1027.000000	1026.030273
1026	1026.000000	1026.030151
1026	1026.000000	1026.030029
1026	1026.000000	1026.029907
1027	1027.000000	1026.035522
1027	1027.000000	1026.041016
1026	1026.000000	1026.040771
1027	1027.000000	1026.046265
1026	1026.000000	1026.046021
1026	1026.000000	1026.045776
1026	1026.000000	1026.045532
1027	1027.000000	1026.050781
1026	1026.000000	1026.050537
1026	1026.000000	1026.050293
1027	1027.000000	1026.055542
1026	1026.000000	1026.055298
1026	1026.000000	1026.055054
1026	1026.000000	1026.054810
1026	1026.000000	1026.054565
1026	1026.000000	1026.054321
1026	1026.000000	1026.054077
1026	1026.000000	1026.053833
1026	1026.000000	1026.053589
1026	1026.000000	1026.053345
1027	1027.000000	1026.058228
1026	1026.000000	1026.057983
1026	1026.000000	1026.057739
1026	1026.000000	1026.057495
1027	1027.000000	1026.062256
1026	1026.000000	1026.061890
1026	1026.000000	1026.061523
1026	1026.000000	1026.061157
1026	1026.000000	1026.060913
1026	1026.000000	1026.060669
1025	1025.000000	1026.055420
1026	1026.000000	1026.055176
1026	1026.000000	1026.054932
1026	1026.000000	1026.054688
1026	1026.000000	1026.054443
1026	1026.000000	1026.054199
1027	1027.000000	1026.058716
1026	1026.000000	1026.058472
1026	1026.000000	1026.058228
1026	1026.000000	1026.057983
1026	1026.000000	1026.057739
1027	1027.000000	1026.062134
1026	1026.000000	1026.061890
1026	1026.000000	1026.061646
1027	1027.000000	1026.065918
1026	1026.000000	1026.065674
1026	1026.000000	1026.065430
1025	1025.000000	1026.060547
1026	1026.000000	1026.060303
1026	1026.000000	1026.060059
1026	1026.000000	1026.059814
1027	1027.000000	1026.063965
1026	1026.000000	1026.063721
1026	1026.000000	1026.063477
1027	1027.000000	1026.067627
1026	1026.000000	1026.067383
1026	1026.000000	1026.067139
1026	1026.000000	1026.066895
1027	1027.000000	1026.070923
1027	1027.000000	1026.074951
1026	1026.000000	1026.074585
1026	1026.000000	1026.074219
1026	1026.000000	1026.073853
1026	1026.000000	1026.073486
1026	1026.000000	1026.073120
1027	1027.000000	1026.077026
1026	1026.000000	1026.076660
1026	1026.000000	1026.076294
1026	1026.000000	1026.075928
1026	1026.000000	1026.075562
1026	1026.000000	1026.075195
1026	1026.000000	1026.074829
1026	1026.000000	1026.074463
1026	1026.000000	1026.074219
1026	1026.000000	1026.073975
1026	1026.000000	1026.073730
1026	1026.000000	1026.073486
1026	1026.000000	1026.073242
1026	1026.000000	1026.072998
1026	1026.000000	1026.072754
1026	1026.000000	1026.072510
1025	1025.000000	1026.068237
1026	1026.000000	1026.067993
1026	1026.000000	1026.067749
1026	1026.000000	1026.067505
1026	1026.000000	1026.067261
1026	1026.000000	1026.067017
1026	1026.000000	1026.066772
1026	1026.000000	1026.066528
1027	1027.000000	1026.070068
1026	1026.000000	1026.069824
1026	1026.000000	1026.069580
1026	1026.000000	1026.069336
1026	1026.000000	1026.069092
1025	1025.000000	1026.065063
1026	1026.000000	1026.064819
1026	1026.000000	1026.064575
1026	1026.000000	1026.064331
1026	1026.000000	1026.064087
1026	1026.000000	1026.063843
1026	1026.000000	1026.063599
1026	1026.000000	1026.063354
1026	1026.000000	1026.063110
1026	1026.000000	1026.062866
1026	1026.000000	1026.062622
1026	1026.000000	1026.062378
1026	1026.000000	1026.062134
1027	1027.000000	1026.065430
1026	1026.000000	1026.065186
1026	1026.000000	1026.064941
1026	1026.000000	1026.064697
1026	1026.000000	1026.064453
1026	1026.000000	1026.064209
1027	1027.000000	1026.067505
1027	1027.000000	1026.070801
1025	1025.000000	1026.067139
1026	1026.000000	1026.066895
1026	1026.000000	1026.066650
1026	1026.000000	1026.066406
1025	1025.000000	1026.062744
1026	1026.000000	1026.062500
1025	1025.000000	1026.058838
1027	1027.000000	1026.062012
1027	1027.000000	1026.065186
1026	1026.000000	1026.064941
1027	1027.000000	1026.068115
1026	1026.000000	1026.067871
1027	1027.000000	1026.070923
1027	1027.000000	1026.073975
1026	1026.000000	1026.073730
1027	1027.000000	1026.076782
1026	1026.000000	1026.076538
1027	1027.000000	1026.079590
1026	1026.000000	1026.079346
1026	1026.000000	1026.079102
1027	1027.000000	1026.082031
1026	1026.000000	1026.081787
1026	1026.000000	1026.081543
1025	1025.000000	1026.078125
1026	1026.000000	1026.077881
1026	1026.000000	1026.077637
1026	1026.000000	1026.077393
1026	1026.000000	1026.077148
1026	1026.000000	1026.076904
1026	1026.000000	1026.076660
1026	1026.000000	1026.076416
1026	1026.000000	1026.076172
1026	1026.000000	1026.075928
1026	1026.000000	1026.075684
1026	1026.000000	1026.075439
1026	1026.000000	1026.075195
1026	1026.000000	1026.074951
1026	1026.000000	1026.074707
1026	1026.000000	1026.074463
1026	1026.000000	1026.074219
1027	1027.000000	1026.077026
1026	1026.000000	1026.076782
1026	1026.000000	1026.076538
1027	1027.000000	1026.079346
1026	1026.000000	1026.079102
1026	1026.000000	1026.078857
1026	1026.000000	1026.078613
1026	1026.000000	1026.078369
1026	1026.000000	1026.078125
1025	1025.000000	1026.074951
1026	1026.000000	1026.074707
1027	1027.000000	1026.077393
