0.000000	0.000000
0.287379	0.000001
0.533531	0.000014
0.705111	0.000069
0.783028	0.000228
0.766074	0.000592
0.671126	0.001291
0.529869	0.002475
0.382683	0.004298
0.270857	0.006898
0.228625	0.010390
0.276566	0.014851
0.417620	0.020329
0.636497	0.026843
0.902581	0.034402
1.175783	0.043019
1.414214	0.052726
1.582199	0.063588
1.657108	0.075710
1.633676	0.089230
1.524990	0.104312
1.359959	0.121132
1.177740	0.139852
1.020204	0.160606
0.923880	0.183481
0.912918	0.208510
0.994449	0.235665
1.157197	0.264868
1.373632	0.296005
1.605255	0.328939
1.809973	0.363532
1.950188	0.399660
2.000000	0.437218
1.950188	0.476130
1.809974	0.516337
1.605256	0.557788
1.373633	0.600419
1.157198	0.644143
0.994450	0.688828
0.912918	0.734294
0.923879	0.780306
1.020204	0.826589
1.177739	0.872834
1.359958	0.918722
1.524989	0.963941
1.633675	1.008206
1.657108	1.051270
1.582199	1.092930
1.414214	1.133022
1.175783	1.171414
0.902582	1.207985
0.636498	1.242614
0.417621	1.275160
0.276566	1.305455
0.228625	1.333295
0.270856	1.358455
0.382683	1.380689
0.529869	1.399756
0.671125	1.415436
0.766073	1.427547
0.783028	1.435960
0.705112	1.440601
0.533531	1.441452
0.287381	1.438538
0.000000	1.431914
-0.287378	1.421644
-0.533530	1.407784
-0.705111	1.390369
-0.783028	1.369409
-0.766074	1.344886
-0.671127	1.316769
-0.529870	1.285024
-0.382683	1.249634
-0.270857	1.210619
-0.228625	1.168042
-0.276565	1.122023
-0.417620	1.072730
-0.636498	1.020377
-0.902580	0.965201
-1.175782	0.907449
-1.414214	0.847356
-1.582198	0.785129
-1.657108	0.720943
-1.633676	0.654938
-1.524991	0.587224
-1.359959	0.517899
-1.177740	0.447063
-1.020206	0.374838
-0.923880	0.301379
-0.912918	0.226885
-0.994449	0.151597
-1.157196	0.075790
-1.373633	-0.000240
-1.605255	-0.076195
-1.809975	-0.151795
-1.950186	-0.226791
-2.000000	-0.300980
-1.950188	-0.374201
-1.809974	-0.446333
-1.605255	-0.517282
-1.373634	-0.586960
-1.157197	-0.655273
-0.994451	-0.722104
-0.912918	-0.787297
-0.923878	-0.850665
-1.020204	-0.911987
-1.177738	-0.971027
-1.359958	-1.027548
-1.524990	-1.081332
